project_name,project_description,project_default_mover_names,project_default_sensor_names,movement_group_name,movement_group_desc,movement_group_default_mover_names,movement_group_default_sensor_names,movement_take_name,movement_take_Desc,movement_take_default_mover_names,movement_take_default_sensor_names,data_track_name,data_track_desc,data_track_technician,data_track_mover_names,data_track_sensor_names,data_track_filename,owner_email,Date_Recorded_On
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_BEA,The Basic Effort Actions performed in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalBEA_Karen_1,Take 1 of The BEAs performed in Laban Diagonal Scale,Karen,Annotation,diagonalBEA_1-maxmarkers_space.txt,Annotation track of Take 1 of The BEAs performed in Laban Diagonal Scale,Alistar Macleod,Karen,Annotation,MS_Experiment_20131209/Final/data/clean/Karen/diagonal_BEA/diagonalBEA_1-maxmarkers_space.txt,sfdilial@sfu.ca,2013-DEC-10
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_BEA,The Basic Effort Actions performed in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalBEA_Karen_1,Take 1 of The BEAs performed in Laban Diagonal Scale,Karen,Annotation,diagonalBEA_1-maxmarkers_time.txt,Annotation track of Take 1 of The BEAs performed in Laban Diagonal Scale,Alistar Macleod,Karen,Annotation,MS_Experiment_20131209/Final/data/clean/Karen/diagonal_BEA/diagonalBEA_1-maxmarkers_time.txt,sfdilial@sfu.ca,2013-DEC-10
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_BEA,The Basic Effort Actions performed in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalBEA_Karen_1,Take 1 of The BEAs performed in Laban Diagonal Scale,Karen,Annotation,diagonalBEA_1-maxmarkers_weight.txt,Annotation track of Take 1 of The BEAs performed in Laban Diagonal Scale,Alistar Macleod,Karen,Annotation,MS_Experiment_20131209/Final/data/clean/Karen/diagonal_BEA/diagonalBEA_1-maxmarkers_weight.txt,sfdilial@sfu.ca,2013-DEC-10
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_BEA,The Basic Effort Actions performed in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalBEA_Karen_1,Take 1 of The BEAs performed in Laban Diagonal Scale,Karen,mocap,diagonalBEA_1-mocap.c3d,mocap track of Take 1 of The BEAs performed in Laban Diagonal Scale,Alistar Macleod,Karen,mocap,MS_Experiment_20131209/Final/data/clean/Karen/diagonal_BEA/diagonalBEA_1-mocap.c3d,sfdilial@sfu.ca,2013-DEC-10
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_BEA,The Basic Effort Actions performed in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalBEA_Karen_1,Take 1 of The BEAs performed in Laban Diagonal Scale,Karen,mocap,diagonalBEA_1-mocap.csv,mocap track of Take 1 of The BEAs performed in Laban Diagonal Scale,Alistar Macleod,Karen,mocap,MS_Experiment_20131209/Final/data/clean/Karen/diagonal_BEA/diagonalBEA_1-mocap.csv,sfdilial@sfu.ca,2013-DEC-10
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_BEA,The Basic Effort Actions performed in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalBEA_Karen_1,Take 1 of The BEAs performed in Laban Diagonal Scale,Karen,mocap,diagonalBEA_1-mocap.txt,mocap track of Take 1 of The BEAs performed in Laban Diagonal Scale,Alistar Macleod,Karen,mocap,MS_Experiment_20131209/Final/data/clean/Karen/diagonal_BEA/diagonalBEA_1-mocap.txt,sfdilial@sfu.ca,2013-DEC-10
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_BEA,The Basic Effort Actions performed in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalBEA_Karen_1,Take 1 of The BEAs performed in Laban Diagonal Scale,Karen,physio,diagonalBEA_1-physio.txt,physio track of Take 1 of The BEAs performed in Laban Diagonal Scale,Alistar Macleod,Karen,physio,MS_Experiment_20131209/Final/data/clean/Karen/diagonal_BEA/diagonalBEA_1-physio.txt,sfdilial@sfu.ca,2013-DEC-10
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_BEA,The Basic Effort Actions performed in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalBEA_Karen_1,Take 1 of The BEAs performed in Laban Diagonal Scale,Karen,video,diagonalBEA_1-video.mov,video track of Take 1 of The BEAs performed in Laban Diagonal Scale,Alistar Macleod,Karen,video,MS_Experiment_20131209/Final/data/clean/Karen/diagonal_BEA/diagonalBEA_1-video.mov,sfdilial@sfu.ca,2013-DEC-10
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_BEA,The Basic Effort Actions performed in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalBEA_Karen_1,Take 1 of The BEAs performed in Laban Diagonal Scale,Karen,video,diagonalBEA_1-video-hd.mov,video track of Take 1 of The BEAs performed in Laban Diagonal Scale,Alistar Macleod,Karen,video,MS_Experiment_20131209/Final/data/clean/Karen/diagonal_BEA/diagonalBEA_1-video-hd.mov,sfdilial@sfu.ca,2013-DEC-10
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_BEA,The Basic Effort Actions performed in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalBEA_Karen_2,Take 2 of The BEAs performed in Laban Diagonal Scale,Karen,audio,diagonalBEA_2-audio.aif,audio track of Take 2 of The BEAs performed in Laban Diagonal Scale,Alistar Macleod,Karen,audio,MS_Experiment_20131209/Final/data/clean/Karen/diagonal_BEA/diagonalBEA_2-audio.aif,sfdilial@sfu.ca,2013-DEC-10
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_BEA,The Basic Effort Actions performed in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalBEA_Karen_2,Take 2 of The BEAs performed in Laban Diagonal Scale,Karen,kinect,diagonalBEA_2-kinect.txt,kinect track of Take 2 of The BEAs performed in Laban Diagonal Scale,Alistar Macleod,Karen,kinect,MS_Experiment_20131209/Final/data/clean/Karen/diagonal_BEA/diagonalBEA_2-kinect.txt,sfdilial@sfu.ca,2013-DEC-10
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_BEA,The Basic Effort Actions performed in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalBEA_Karen_2,Take 2 of The BEAs performed in Laban Diagonal Scale,Karen,Annotation,diagonalBEA_2-markers.txt,Annotation track of Take 2 of The BEAs performed in Laban Diagonal Scale,Alistar Macleod,Karen,Annotation,MS_Experiment_20131209/Final/data/clean/Karen/diagonal_BEA/diagonalBEA_2-markers.txt,sfdilial@sfu.ca,2013-DEC-10
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_BEA,The Basic Effort Actions performed in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalBEA_Karen_2,Take 2 of The BEAs performed in Laban Diagonal Scale,Karen,Annotation,diagonalBEA_2-maxmarkers.txt,Annotation track of Take 2 of The BEAs performed in Laban Diagonal Scale,Alistar Macleod,Karen,Annotation,MS_Experiment_20131209/Final/data/clean/Karen/diagonal_BEA/diagonalBEA_2-maxmarkers.txt,sfdilial@sfu.ca,2013-DEC-10
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_BEA,The Basic Effort Actions performed in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalBEA_Karen_2,Take 2 of The BEAs performed in Laban Diagonal Scale,Karen,Annotation,diagonalBEA_2-maxmarkers_space.txt,Annotation track of Take 2 of The BEAs performed in Laban Diagonal Scale,Alistar Macleod,Karen,Annotation,MS_Experiment_20131209/Final/data/clean/Karen/diagonal_BEA/diagonalBEA_2-maxmarkers_space.txt,sfdilial@sfu.ca,2013-DEC-10
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_BEA,The Basic Effort Actions performed in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalBEA_Karen_2,Take 2 of The BEAs performed in Laban Diagonal Scale,Karen,Annotation,diagonalBEA_2-maxmarkers_time.txt,Annotation track of Take 2 of The BEAs performed in Laban Diagonal Scale,Alistar Macleod,Karen,Annotation,MS_Experiment_20131209/Final/data/clean/Karen/diagonal_BEA/diagonalBEA_2-maxmarkers_time.txt,sfdilial@sfu.ca,2013-DEC-10
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_BEA,The Basic Effort Actions performed in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalBEA_Karen_2,Take 2 of The BEAs performed in Laban Diagonal Scale,Karen,Annotation,diagonalBEA_2-maxmarkers_weight.txt,Annotation track of Take 2 of The BEAs performed in Laban Diagonal Scale,Alistar Macleod,Karen,Annotation,MS_Experiment_20131209/Final/data/clean/Karen/diagonal_BEA/diagonalBEA_2-maxmarkers_weight.txt,sfdilial@sfu.ca,2013-DEC-10
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_BEA,The Basic Effort Actions performed in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalBEA_Karen_2,Take 2 of The BEAs performed in Laban Diagonal Scale,Karen,mocap,diagonalBEA_2-mocap.c3d,mocap track of Take 2 of The BEAs performed in Laban Diagonal Scale,Alistar Macleod,Karen,mocap,MS_Experiment_20131209/Final/data/clean/Karen/diagonal_BEA/diagonalBEA_2-mocap.c3d,sfdilial@sfu.ca,2013-DEC-10
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_BEA,The Basic Effort Actions performed in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalBEA_Karen_2,Take 2 of The BEAs performed in Laban Diagonal Scale,Karen,mocap,diagonalBEA_2-mocap.csv,mocap track of Take 2 of The BEAs performed in Laban Diagonal Scale,Alistar Macleod,Karen,mocap,MS_Experiment_20131209/Final/data/clean/Karen/diagonal_BEA/diagonalBEA_2-mocap.csv,sfdilial@sfu.ca,2013-DEC-10
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_BEA,The Basic Effort Actions performed in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalBEA_Karen_2,Take 2 of The BEAs performed in Laban Diagonal Scale,Karen,mocap,diagonalBEA_2-mocap.txt,mocap track of Take 2 of The BEAs performed in Laban Diagonal Scale,Alistar Macleod,Karen,mocap,MS_Experiment_20131209/Final/data/clean/Karen/diagonal_BEA/diagonalBEA_2-mocap.txt,sfdilial@sfu.ca,2013-DEC-10
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_BEA,The Basic Effort Actions performed in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalBEA_Karen_2,Take 2 of The BEAs performed in Laban Diagonal Scale,Karen,physio,diagonalBEA_2-physio.txt,physio track of Take 2 of The BEAs performed in Laban Diagonal Scale,Alistar Macleod,Karen,physio,MS_Experiment_20131209/Final/data/clean/Karen/diagonal_BEA/diagonalBEA_2-physio.txt,sfdilial@sfu.ca,2013-DEC-10
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_BEA,The Basic Effort Actions performed in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalBEA_Karen_2,Take 2 of The BEAs performed in Laban Diagonal Scale,Karen,video,diagonalBEA_2-video.mov,video track of Take 2 of The BEAs performed in Laban Diagonal Scale,Alistar Macleod,Karen,video,MS_Experiment_20131209/Final/data/clean/Karen/diagonal_BEA/diagonalBEA_2-video.mov,sfdilial@sfu.ca,2013-DEC-10
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_BEA,The Basic Effort Actions performed in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalBEA_Karen_2,Take 2 of The BEAs performed in Laban Diagonal Scale,Karen,video,diagonalBEA_2-video-hd.mov,video track of Take 2 of The BEAs performed in Laban Diagonal Scale,Alistar Macleod,Karen,video,MS_Experiment_20131209/Final/data/clean/Karen/diagonal_BEA/diagonalBEA_2-video-hd.mov,sfdilial@sfu.ca,2013-DEC-10
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_BEA,The Basic Effort Actions performed in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalBEA_Karen_3,Take 3 of The BEAs performed in Laban Diagonal Scale,Karen,audio,diagonalBEA_3-audio.aif,audio track of Take 3 of The BEAs performed in Laban Diagonal Scale,Alistar Macleod,Karen,audio,MS_Experiment_20131209/Final/data/clean/Karen/diagonal_BEA/diagonalBEA_3-audio.aif,sfdilial@sfu.ca,2013-DEC-10
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_BEA,The Basic Effort Actions performed in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalBEA_Karen_3,Take 3 of The BEAs performed in Laban Diagonal Scale,Karen,kinect,diagonalBEA_3-kinect.txt,kinect track of Take 3 of The BEAs performed in Laban Diagonal Scale,Alistar Macleod,Karen,kinect,MS_Experiment_20131209/Final/data/clean/Karen/diagonal_BEA/diagonalBEA_3-kinect.txt,sfdilial@sfu.ca,2013-DEC-10
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_BEA,The Basic Effort Actions performed in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalBEA_Karen_3,Take 3 of The BEAs performed in Laban Diagonal Scale,Karen,Annotation,diagonalBEA_3-markers.txt,Annotation track of Take 3 of The BEAs performed in Laban Diagonal Scale,Alistar Macleod,Karen,Annotation,MS_Experiment_20131209/Final/data/clean/Karen/diagonal_BEA/diagonalBEA_3-markers.txt,sfdilial@sfu.ca,2013-DEC-10
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_BEA,The Basic Effort Actions performed in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalBEA_Karen_3,Take 3 of The BEAs performed in Laban Diagonal Scale,Karen,Annotation,diagonalBEA_3-maxmarkers.txt,Annotation track of Take 3 of The BEAs performed in Laban Diagonal Scale,Alistar Macleod,Karen,Annotation,MS_Experiment_20131209/Final/data/clean/Karen/diagonal_BEA/diagonalBEA_3-maxmarkers.txt,sfdilial@sfu.ca,2013-DEC-10
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_BEA,The Basic Effort Actions performed in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalBEA_Karen_3,Take 3 of The BEAs performed in Laban Diagonal Scale,Karen,Annotation,diagonalBEA_3-maxmarkers_space.txt,Annotation track of Take 3 of The BEAs performed in Laban Diagonal Scale,Alistar Macleod,Karen,Annotation,MS_Experiment_20131209/Final/data/clean/Karen/diagonal_BEA/diagonalBEA_3-maxmarkers_space.txt,sfdilial@sfu.ca,2013-DEC-10
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_BEA,The Basic Effort Actions performed in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalBEA_Karen_3,Take 3 of The BEAs performed in Laban Diagonal Scale,Karen,Annotation,diagonalBEA_3-maxmarkers_time.txt,Annotation track of Take 3 of The BEAs performed in Laban Diagonal Scale,Alistar Macleod,Karen,Annotation,MS_Experiment_20131209/Final/data/clean/Karen/diagonal_BEA/diagonalBEA_3-maxmarkers_time.txt,sfdilial@sfu.ca,2013-DEC-10
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_BEA,The Basic Effort Actions performed in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalBEA_Karen_3,Take 3 of The BEAs performed in Laban Diagonal Scale,Karen,Annotation,diagonalBEA_3-maxmarkers_weight.txt,Annotation track of Take 3 of The BEAs performed in Laban Diagonal Scale,Alistar Macleod,Karen,Annotation,MS_Experiment_20131209/Final/data/clean/Karen/diagonal_BEA/diagonalBEA_3-maxmarkers_weight.txt,sfdilial@sfu.ca,2013-DEC-10
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_BEA,The Basic Effort Actions performed in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalBEA_Karen_3,Take 3 of The BEAs performed in Laban Diagonal Scale,Karen,mocap,diagonalBEA_3-mocap.c3d,mocap track of Take 3 of The BEAs performed in Laban Diagonal Scale,Alistar Macleod,Karen,mocap,MS_Experiment_20131209/Final/data/clean/Karen/diagonal_BEA/diagonalBEA_3-mocap.c3d,sfdilial@sfu.ca,2013-DEC-10
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_BEA,The Basic Effort Actions performed in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalBEA_Karen_3,Take 3 of The BEAs performed in Laban Diagonal Scale,Karen,mocap,diagonalBEA_3-mocap.csv,mocap track of Take 3 of The BEAs performed in Laban Diagonal Scale,Alistar Macleod,Karen,mocap,MS_Experiment_20131209/Final/data/clean/Karen/diagonal_BEA/diagonalBEA_3-mocap.csv,sfdilial@sfu.ca,2013-DEC-10
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_BEA,The Basic Effort Actions performed in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalBEA_Karen_3,Take 3 of The BEAs performed in Laban Diagonal Scale,Karen,mocap,diagonalBEA_3-mocap.txt,mocap track of Take 3 of The BEAs performed in Laban Diagonal Scale,Alistar Macleod,Karen,mocap,MS_Experiment_20131209/Final/data/clean/Karen/diagonal_BEA/diagonalBEA_3-mocap.txt,sfdilial@sfu.ca,2013-DEC-10
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_BEA,The Basic Effort Actions performed in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalBEA_Karen_3,Take 3 of The BEAs performed in Laban Diagonal Scale,Karen,physio,diagonalBEA_3-physio.txt,physio track of Take 3 of The BEAs performed in Laban Diagonal Scale,Alistar Macleod,Karen,physio,MS_Experiment_20131209/Final/data/clean/Karen/diagonal_BEA/diagonalBEA_3-physio.txt,sfdilial@sfu.ca,2013-DEC-10
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_BEA,The Basic Effort Actions performed in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalBEA_Karen_3,Take 3 of The BEAs performed in Laban Diagonal Scale,Karen,video,diagonalBEA_3-video.mov,video track of Take 3 of The BEAs performed in Laban Diagonal Scale,Alistar Macleod,Karen,video,MS_Experiment_20131209/Final/data/clean/Karen/diagonal_BEA/diagonalBEA_3-video.mov,sfdilial@sfu.ca,2013-DEC-10
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_BEA,The Basic Effort Actions performed in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalBEA_Karen_3,Take 3 of The BEAs performed in Laban Diagonal Scale,Karen,video,diagonalBEA_3-video-hd.mov,video track of Take 3 of The BEAs performed in Laban Diagonal Scale,Alistar Macleod,Karen,video,MS_Experiment_20131209/Final/data/clean/Karen/diagonal_BEA/diagonalBEA_3-video-hd.mov,sfdilial@sfu.ca,2013-DEC-10
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_BEA,The Basic Effort Actions performed in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalBEA_Karen_4,Take 4 of The BEAs performed in Laban Diagonal Scale,Karen,audio,diagonalBEA_4-audio.aif,audio track of Take 4 of The BEAs performed in Laban Diagonal Scale,Alistar Macleod,Karen,audio,MS_Experiment_20131209/Final/data/clean/Karen/diagonal_BEA/diagonalBEA_4-audio.aif,sfdilial@sfu.ca,2013-DEC-10
